"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-02","84","59","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-03","81","49","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-04","83","49","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-05","79","57","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-06","86","54","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-07","85","60","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-08","87","57","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-09","89","57","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-10","83","60","66"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-11","72","49","65"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-12","76","48","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-13","75","46","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-14","79","38","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-15","90","42","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-16","83","59","64"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-17","73","59","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-18","82","46","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-19","82","54","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-20","75","48","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-21","83","46","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-22","88","58","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-23","84","56","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-24","89","57","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-25","87","62","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-26","89","63","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-27","79","66","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-28","72","48","63"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-29","63","39","55"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-30","69","42","64"
"USC00335747","NEWARK WATER WORKS, OH US","1965-05-31","80","44","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-01","88","51","66"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-02","74","62","66"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-03","72","53","63"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-04","77","48","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-05","85","50","79"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-06","85","65","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-07","79","60","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-08","79","59","73"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-09","84","59","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-10","83","63","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-11","87","59","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-12","84","59","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-13","78","49","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-14","74","45","66"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-15","75","48","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-16","71","54","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-17","76","48","64"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-18","78","45","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-19","84","46","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-20","87","49","80"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-21","85","64","79"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-22","87","59","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-23","86","66","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-24","77","60","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-25","75","45","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-26","84","49","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-27","91","56","85"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-28","91","62","82"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-29","92","68","81"
"USC00335747","NEWARK WATER WORKS, OH US","1965-06-30","83","65","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-01","82","46","73"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-02","81","46","73"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-03","85","65","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-04","87","50","76"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-05","85","60","76"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-06","86","54","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-07","81","67","76"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-08","88","60","83"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-09","92","60","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-10","80","62","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-11","81","57","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-12","85","51","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-13","90","54","83"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-14","90","62","80"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-15","85","65","79"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-16","87","53","81"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-17","84","60","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-18","86","62","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-19","82","51","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-20","76","47","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-21","86","45","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-22","92","52","84"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-23","92","66","84"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-24","96","66","87"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-25","89","69","79"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-26","87","51","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-27","84","62","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-28","82","59","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-29","78","52","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-30","79","51","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-07-31","84","50","73"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-01","80","60","66"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-02","74","60","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-03","75","46","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-04","72","53","64"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-05","89","53","86"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-06","94","67","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-07","89","65","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-08","81","68","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-09","82","68","76"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-10","78","62","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-11","80","49","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-12","85","50","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-13","88","56","80"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-14","92","68","85"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-15","93","65","86"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-16","95","68","86"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-17","95","68","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-18","89","67","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-19","81","70","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-20","78","54","71"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-21","83","51","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-22","87","60","76"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-23","80","66","72"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-24","82","54","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-25","83","55","73"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-26","86","64","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-27","86","66","78"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-28","78","55","55"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-29","70","38","63"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-30","73","48","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-08-31","74","53","70"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-01","73","60","63"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-02","74","46","62"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-03","82","47","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-04","82","54","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-05","75","67","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-06","78","61","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-07","85","59","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-08","84","64","74"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-09","88","66","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-10","87","64","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-11","77","57","59"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-12","71","58","68"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-13","75","66","70"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-14","81","61","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-15","76","64","67"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-16","70","50","64"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-17","88","58","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-18","90","64","76"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-19","89","65","77"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-20","87","63","75"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-21","88","66","79"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-22","86","69","69"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-23","74","63","63"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-24","63","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-25","63","38","53"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-26","68","37","56"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-27","62","47","54"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-28","74","40","62"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-29","78","49","64"
"USC00335747","NEWARK WATER WORKS, OH US","1965-09-30","71","48","66"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-01","68","53","53"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-02","66","43","56"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-03","61","46","50"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-04","51","34","46"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-05","56","28","41"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-06","68","31","56"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-07","61","48","54"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-08","63","50","50"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-09","55","49","52"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-10","57","48","51"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-11","54","40","51"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-12","58","38","43"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-13","64","35","47"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-14","71","34","58"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-15","71","54","62"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-16","77","54","62"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-17","76","48","60"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-18","73","44","52"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-19","74","39","56"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-20","76","47","63"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-21","64","59","59"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-22","64","54","54"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-23","55","41","43"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-24","44","35","38"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-25","55","29","46"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-26","62","39","51"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-27","59","34","49"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-28","50","33","36"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-29","48","21","35"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-30","62","25","50"
"USC00335747","NEWARK WATER WORKS, OH US","1965-10-31","64","46","52"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-01","55","32","45"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-02","60","27","49"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-03","71","42","54"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-04","62","45","45"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-05","64","26","46"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-06","70","37","58"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-07","65","49","57"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-08","67","50","57"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-09","57","34","34"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-10","48","26","43"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-11","57","32","41"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-12","61","33","56"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-13","58","43","44"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-14","45","30","32"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-15","55","26","54"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-16","66","53","62"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-17","63","33","33"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-18","40","22","36"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-19","47","31","35"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-20","54","24","45"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-21","48","34","41"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-22","46","40","43"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-23","43","35","38"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-24","45","34","38"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-25","51","37","48"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-26","57","45","56"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-27","62","35","39"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-28","41","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-29","31","20","28"
"USC00335747","NEWARK WATER WORKS, OH US","1965-11-30","34","25","29"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-01","38","20","31"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-02","43","29","40"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-03","49","39","43"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-04","43","34","34"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-05","49","29","41"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-06","42","31","31"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-07","36","18","29"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-08","45","25","31"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-09","53","23","39"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-10","46","33","44"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-11","57","42","51"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-12","59","42","53"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-13","55","42","42"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-14","43","35","37"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-15","38","30","38"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-16","38","31","35"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-17","36","28","32"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-18","36","26","26"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-19","30","20","26"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-20","30","18","26"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-21","36","26","33"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-22","50","26","39"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-23","50","28","48"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-24","61","38","55"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-25","57","31","31"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-26","35","20","26"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-27","37","17","33"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-28","38","19","29"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-29","48","20","38"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-30","61","34","58"
"USC00335747","NEWARK WATER WORKS, OH US","1965-12-31","64","54","63"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-01","63","42","43"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-02","55","37","52"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-03","54","31","31"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-04","47","28","31"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-05","44","21","38"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-06","47","37","37"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-07","38","27","27"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-08","28","11","19"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-09","36","14","33"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-10","44","28","28"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-11","28","14","14"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-12","25","7","24"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-13","38","24","31"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-14","33","27","28"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-15","35","16","24"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-16","25","12","19"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-17","25","14","22"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-18","24","11","16"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-19","28","8","25"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-20","29","24","28"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-21","32","23","23"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-22","31","23","29"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-23","30","21","21"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-24","22","-11","14"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-25","26","5","19"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-26","24","10","10"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-27","24","1","11"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-28","11","-4","4"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-29","8","-3","6"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-30","7","-3","0"
"USC00335747","NEWARK WATER WORKS, OH US","1966-01-31","20","-1","15"
"USC00335747","NEWARK WATER WORKS, OH US","1966-02-01","18","-3","18"
"USC00335747","NEWARK WATER WORKS, OH US","1966-02-02","28","17","24"
